YearPublished,MinPlayers,MaxPlayers,ComAgeRec,Kickstarted,AvgGameweight,ComAvgPlaytime,ComAvgPlaytime_log,PopularityScore,CategoryLabel,Rating
2014,2,5,7.333333333333333,0,1.23685,20.0,3.044522437723423,0.4211644114000205,0,Medium
2009,2,2,14.0,0,4.6944,180.0,5.198497031265826,0.2757862313638517,3,High
2015,2,4,5.0,1,1.0805500000000001,30.0,3.4339872044851463,0.20538015952127014,0,Low
2013,2,6,2.5,0,1.1127500000000001,15.0,2.772588722239781,0.19797108209498523,0,Low
2015,2,4,7.0,0,1.06745,11.5,2.5257286443082556,0.21952130860575905,0,Low
2013,2,4,14.0,0,3.0189,75.0,4.330733340286331,0.5425688805912358,1,Medium
2016,2,2,14.0,0,2.07355,37.5,3.6506582412937387,0.16368916449623944,0,Medium
2016,2,2,8.0,0,1.0769,15.0,2.772588722239781,0.23516696864723122,0,Medium
1997,2,2,13.0,0,3.5290999999999997,240.0,5.484796933490655,0.28700361369983585,3,High
2012,1,1,14.0,0,1.67235,120.0,4.795790545596741,0.25068955318121217,3,Medium
2018,3,5,8.0,0,1.0789,20.0,3.044522437723423,0.2152048003021367,0,Medium
2016,1,6,12.470588235294118,0,2.65685,97.5,4.590056548178043,0.6365922394526778,1,High
2018,2,5,3.5,0,1.3502999999999998,25.0,3.258096538021482,0.36030213341659784,0,Medium
2016,2,4,10.0,0,1.11695,20.0,3.044522437723423,0.22097547275754625,0,Low
2015,2,6,7.0,0,1.32625,10.0,2.3978952727983707,0.2908026381478787,0,Low
2010,1,1,12.0,0,3.0343,210.0,5.351858133476067,0.37110333478021473,3,Medium
2019,2,4,13.0,1,2.0605,37.5,3.6506582412937387,0.24027305571885121,0,Medium
1991,2,4,7.0,0,1.21225,45.0,3.828641396489095,0.23726342381250848,8,Low
2021,2,6,10.0,0,2.121,75.0,4.330733340286331,0.27578277854317146,0,High
2006,2,5,14.0,0,1.8091,45.0,3.828641396489095,0.45531283222350105,2,Medium
2010,1,2,8.0,0,1.06915,20.0,3.044522437723423,0.19227826587922225,6,Low
2020,2,4,12.0,0,1.779,12.5,2.6026896854443837,0.27679076376526945,3,Medium
1988,2,6,12.0,0,1.7128,60.0,4.110873864173311,0.2992303887428072,0,Medium
2020,3,5,10.0,0,2.1134500000000003,30.0,3.4339872044851463,0.316754183590623,0,Medium
2020,1,5,12.5,0,2.1245000000000003,105.0,4.663439094112067,0.49686046022944313,1,Medium
2002,2,5,8.0,0,2.0603,180.0,5.198497031265826,0.28275330028504414,3,Medium
2015,3,5,7.0,0,1.3428,52.5,3.979681653901961,0.4826612626022851,0,Medium
1965,2,4,7.0,0,1.6154,37.5,3.6506582412937387,0.31785676627172366,0,Low
2007,2,4,5.0,0,2.07355,37.5,3.6506582412937387,0.0990826751565276,0,Medium
2016,3,5,13.0,1,2.0904499999999997,75.0,4.330733340286331,0.2850704223460205,0,Medium
2020,1,1,8.0,1,1.4135,15.0,2.772588722239781,0.5056476117485068,0,High
2005,2,2,8.666666666666666,0,2.65095,20.0,3.044522437723423,0.6201117050615494,6,Medium
2015,2,8,8.0,0,1.0892,15.0,2.772588722239781,0.2652811600726949,0,Medium
2013,2,2,4.0,0,1.47805,20.0,3.044522437723423,0.22660158348501278,0,Low
2019,2,2,10.0,0,2.8310500000000003,37.5,3.6506582412937387,0.4918325479632649,0,High
2014,2,6,11.48148148148148,0,3.2885,100.0,4.61512051684126,0.670424116547072,2,High
2008,2,4,8.666666666666666,0,2.5382,60.0,4.110873864173311,0.5155144860961131,2,Medium
2016,2,4,12.0,0,2.22975,37.5,3.6506582412937387,0.39329890720603733,0,High
1954,2,6,7.6571428571428575,0,1.3554,45.0,3.828641396489095,0.6813889403447349,4,Low
2004,3,8,12.0,0,1.78375,60.0,4.110873864173311,0.45421389343065316,1,Low
2012,2,5,7.666666666666667,0,2.21005,45.0,3.828641396489095,0.49303798538273147,4,Medium
2018,1,4,7.428571428571429,0,1.937,30.0,3.4339872044851463,0.44883663561957876,0,Medium
2007,2,2,16.0,0,2.62305,180.0,5.198497031265826,0.28758725233337523,3,Low
2017,1,4,12.5,1,2.7176,60.0,4.110873864173311,0.4551657917643103,0,High
2015,2,4,6.0,0,1.7409,17.5,2.917770732084279,0.17121790288256625,0,Medium
2012,2,2,8.0,1,1.91995,10.0,2.3978952727983707,0.42214139012594326,6,Low
1995,2,2,16.0,0,3.27605,240.0,5.484796933490655,0.3799930423183957,3,High
2010,2,4,10.0,0,2.00915,45.0,3.828641396489095,0.48554146087330796,4,Medium
2015,2,4,11.0,1,2.06575,30.0,3.4339872044851463,0.3520937776363703,4,Medium
2015,2,5,9.75,1,2.10025,40.0,3.713572066704308,0.46474999086541613,4,Medium
2013,2,5,8.0,0,1.0545,15.0,2.772588722239781,0.17680504485256532,0,Low
2003,2,4,13.0,0,1.4582000000000002,60.0,4.110873864173311,0.3047248697826931,0,Low
2008,2,2,10.5,0,2.21535,60.0,4.110873864173311,0.6236211194340164,3,High
2016,1,4,6.5,1,2.4322,52.5,3.979681653901961,0.24354234173511718,0,High
2016,2,4,5.0,0,2.07355,15.0,2.772588722239781,0.14938966691179406,0,Low
2018,2,2,13.0,0,2.0149,30.0,3.4339872044851463,0.4003313262585886,0,High
2016,2,6,9.0,1,1.85035,60.0,4.110873864173311,0.35386368515559374,0,High
2008,2,4,3.9375,0,1.28935,15.0,2.772588722239781,0.33283724939842346,8,Low
2008,2,4,8.0,0,1.9003,45.0,3.828641396489095,0.33453031981580095,0,Low
2004,2,4,12.0,0,1.38405,30.0,3.4339872044851463,0.36817067853868407,0,Low
2018,1,5,16.6,1,2.77895,35.0,3.58351893845611,0.4020696284877835,1,High
2016,3,6,5.333333333333333,0,1.0749499999999999,30.0,3.4339872044851463,0.3549776958529266,0,Low
2011,2,4,4.0,0,1.1912,15.0,2.772588722239781,0.39907716793223036,4,Medium
1995,2,2,16.0,0,3.76385,360.0,5.8888779583328805,0.3547029671813484,3,Medium
2016,2,5,8.0,1,1.434,25.0,3.258096538021482,0.29083409851204595,0,Medium
1994,2,2,5.0,0,1.0667499999999999,10.0,2.3978952727983707,0.2038651564163172,0,Low
2019,2,6,7.5,0,2.1389,7.5,2.1400661634962708,0.4013009286626427,4,Medium
1988,2,4,3.6666666666666665,0,1.1568,10.0,2.3978952727983707,0.3997660744904341,8,Low
2006,2,2,14.0,0,2.3286,60.0,4.110873864173311,0.20752470208082263,3,High
2016,2,6,6.0,1,1.3940000000000001,30.0,3.4339872044851463,0.38097751081041914,0,Medium
2013,1,2,13.647058823529411,0,3.97875,120.0,4.795790545596741,0.5769852098730937,3,High
1993,2,4,10.0,0,3.1012,60.0,4.110873864173311,0.31100162731228204,1,Low
1986,2,6,12.0,0,1.42105,90.0,4.51085950651685,0.1647073343416999,0,Low
2019,2,7,10.0,0,2.8911,75.0,4.330733340286331,0.3561387390963446,0,High
1989,2,4,5.0,0,1.09195,10.0,2.3978952727983707,0.22910283659456432,0,Low
2000,2,4,3.0,0,1.1469,30.0,3.4339872044851463,0.13446085001946972,8,Low
2013,2,4,10.0,0,1.88495,22.5,3.1570004211501135,0.35566800533741394,0,Low
2016,2,2,10.0,0,2.3869499999999997,60.0,4.110873864173311,0.36627073881620786,0,High
1995,2,4,4.0,0,1.40445,30.0,3.4339872044851463,0.24244575477385483,6,Low
2004,2,6,12.0,0,1.67935,90.0,4.51085950651685,0.2741217914206843,0,Low
2013,3,5,10.0,0,2.07355,75.0,4.330733340286331,0.2230071259078588,0,Low
2011,2,5,10.0,0,1.2561,15.0,2.772588722239781,0.4057590952036511,7,Low
2013,1,1,12.2,0,2.8709,60.0,4.110873864173311,0.5282670663177276,3,High
2005,2,2,7.0,0,1.45935,40.0,3.713572066704308,0.4091464518650201,4,Low
2020,2,4,10.0,0,2.1235999999999997,40.0,3.713572066704308,0.33586135701905073,0,High
1530,2,48,3.75,0,1.3449,30.0,3.4339872044851463,0.34292412644867126,0,Low
2017,4,10,9.666666666666666,0,1.282,10.0,2.3978952727983707,0.6108040870472424,7,High
2007,2,6,10.666666666666666,0,2.0774999999999997,45.0,3.828641396489095,0.5459585016965485,3,Medium
2015,1,12,4.0,0,1.06975,20.0,3.044522437723423,0.31140339899028646,0,Medium
2020,1,4,9.0,0,2.2792000000000003,180.0,5.198497031265826,0.40287456089284146,0,Medium
2016,2,4,11.0,1,2.1071,37.5,3.6506582412937387,0.26452010975055434,0,Medium
2004,2,4,3.6666666666666665,0,1.1333,15.0,2.772588722239781,0.31911613528278954,8,Low
1977,2,2,13.333333333333334,0,2.3663,15.0,2.772588722239781,0.47830849894592037,3,Medium
2016,2,10,14.0,0,1.58195,52.5,3.979681653901961,0.18889346631933285,0,Low
2004,2,6,5.0,0,1.12605,20.0,3.044522437723423,0.24393808804539918,8,Low
2009,2,4,4.5,0,1.2175500000000001,15.0,2.772588722239781,0.30002724634048494,8,Low
1995,2,6,10.1,1,2.35385,60.0,4.110873864173311,0.7164018814727457,2,High
2017,3,7,8.0,0,1.1116000000000001,20.0,3.044522437723423,0.19016136726984806,0,Medium
2017,2,4,13.0,0,3.06445,30.0,3.4339872044851463,0.31890447146636797,0,Medium
2019,2,5,8.0,0,1.5072,32.5,3.5115454388310208,0.259326827950743,0,Low
1999,2,4,3.571428571428572,0,1.1261999999999999,15.0,2.772588722239781,0.4280510394910073,8,Low
1993,2,2,8.0,0,1.7381000000000002,15.0,2.772588722239781,0.22782253006199749,6,Medium
2019,3,6,6.0,0,2.07355,15.0,2.772588722239781,0.14143277742711025,0,Medium
2010,3,7,8.0,0,2.1412,45.0,3.828641396489095,0.29072293878645705,0,Low
2010,3,8,7.0,0,1.0624,30.0,3.4339872044851463,0.3636842617319762,0,Medium
2017,2,4,12.0,0,2.1481,12.5,2.6026896854443837,0.3571064023639633,0,Medium
2005,2,12,8.0,0,1.66365,60.0,4.110873864173311,0.35913588207480024,4,Low
2017,1,4,10.0,1,3.4208499999999997,80.0,4.394449154672439,0.3078464722285109,0,Medium
2012,2,4,5.5,0,1.7396,30.0,3.4339872044851463,0.2482457758087598,0,Medium
1987,2,4,16.0,0,2.3776,30.0,3.4339872044851463,0.28595889883361225,0,Low
2015,2,4,8.0,0,2.1006,30.0,3.4339872044851463,0.2419317633906415,0,Low
2001,3,4,10.333333333333334,0,2.84305,60.0,4.110873864173311,0.6317103427239512,2,Medium
1995,2,2,6.0,0,1.3103,20.0,3.044522437723423,0.22116038214567474,4,Low
2007,2,5,12.0,0,2.4091,120.0,4.795790545596741,0.3601970076095392,0,Low
2017,1,8,8.0,0,1.08005,2.0,1.0986122886681098,0.3183176114017893,0,Medium
1998,2,2,8.0,0,1.5598999999999998,10.0,2.3978952727983707,0.18804133046776111,6,Low
1988,2,4,8.0,0,1.9891,30.0,3.4339872044851463,0.3150054105742693,6,Low
2010,2,6,10.0,0,1.3229,30.0,3.4339872044851463,0.49211664774950536,4,Medium
1993,2,4,6.0,0,1.4454,20.0,3.044522437723423,0.4264855124812445,8,Medium
2014,5,10,16.0,1,1.26125,30.0,3.4339872044851463,0.3813015630274641,0,Low
2015,3,6,8.0,0,1.06395,12.5,2.6026896854443837,0.22706425191634244,0,Medium
2000,2,6,14.0,0,4.0067,210.0,5.351858133476067,0.3522308321903725,2,High
2006,2,6,8.0,0,2.4123,120.0,4.795790545596741,0.2509334097216072,0,Low
2015,3,5,10.0,1,2.8784,90.0,4.51085950651685,0.38064112937753825,2,Low
2019,2,4,10.0,0,1.73175,45.0,3.828641396489095,0.39821121340872,0,High
2017,1,6,6.0,1,1.771,45.0,3.828641396489095,0.2700604909459722,0,Medium
2008,2,8,11.394736842105264,0,2.6229,90.0,4.51085950651685,0.6739214642071065,1,Medium
2018,1,4,8.0,0,2.3114999999999997,37.5,3.6506582412937387,0.42996613211219425,0,High
2019,2,4,12.0,0,1.83095,25.0,3.258096538021482,0.26321043426093355,0,Medium
1983,2,4,12.5,0,2.3413,150.0,5.017279836814924,0.4295515989375838,0,Low
2019,2,4,6.0,0,2.0876,30.0,3.4339872044851463,0.23235582981486486,0,Medium
2018,4,10,8.0,0,2.07355,60.0,4.110873864173311,0.1845065963434304,0,Low
2016,2,6,10.0,1,1.923,30.0,3.4339872044851463,0.2961987651475356,0,Medium
2018,2,8,12.0,0,2.0731,40.0,3.713572066704308,0.27778874403499665,0,Medium
2012,2,5,11.714285714285714,1,3.3241,90.0,4.51085950651685,0.5453038078671286,2,Medium
2019,2,5,10.0,0,2.1159499999999998,30.0,3.4339872044851463,0.1728319291060545,0,Medium
2020,2,4,10.0,0,1.6170499999999999,37.5,3.6506582412937387,0.19809985000998326,0,High
1984,2,4,7.0,0,1.98975,60.0,4.110873864173311,0.40366553964080115,6,Medium
2019,2,4,11.142857142857142,0,2.31145,52.5,3.979681653901961,0.539707189187449,2,Medium
2014,2,4,12.0,0,2.6357999999999997,60.0,4.110873864173311,0.33365249723126644,0,Medium
2019,1,2,12.0,1,2.5118,30.0,3.4339872044851463,0.2631478551548184,0,High
2005,2,5,6.5,0,1.60705,30.0,3.4339872044851463,0.4512123127308232,4,Medium
2010,3,5,10.4,0,2.02815,52.5,3.979681653901961,0.5316437578415888,1,Medium
2012,2,6,13.333333333333334,0,1.6981000000000002,30.0,3.4339872044851463,0.3926140568274825,1,Medium
2006,2,2,8.0,0,1.5102,15.0,2.772588722239781,0.40577902261967363,4,Medium
2004,2,4,6.0,0,1.2662,15.0,2.772588722239781,0.23644427686845737,0,Medium
2016,2,4,12.173913043478262,0,3.34955,90.0,4.51085950651685,0.6918624331635184,2,High
2019,1,2,14.0,1,2.4787999999999997,67.5,4.22683374526818,0.4548708654582814,0,High
2005,2,6,10.0,0,2.20245,60.0,4.110873864173311,0.5064911164313031,2,Medium
2012,3,7,8.0,0,1.3186499999999999,10.0,2.3978952727983707,0.43581565321663784,7,Medium
2009,1,4,12.0,0,3.1125499999999997,120.0,4.795790545596741,0.22832029474939325,3,High
2017,2,8,5.6,0,1.2076,15.0,2.772588722239781,0.4258143653478284,0,Medium
1995,2,8,4.25,0,1.1186,15.0,2.772588722239781,0.344884272213045,8,Low
2018,2,8,8.0,1,2.07355,37.5,3.6506582412937387,0.1602416128744763,0,Medium
2017,2,6,8.0,0,1.40375,30.0,3.4339872044851463,0.29892398570942613,0,Medium
2011,2,4,5.333333333333333,0,1.1373,3.0,1.3862943611198906,0.46476880714899815,4,Low
0,2,13,6.0,0,1.5981999999999998,20.0,3.044522437723423,0.18510675475153687,0,Low
2015,2,4,8.333333333333334,0,2.91775,90.0,4.51085950651685,0.3504551321140767,0,Medium
2009,2,4,8.5,0,2.3206499999999997,60.0,4.110873864173311,0.31449060132859574,2,Low
1475,2,2,7.038647342995169,0,3.80615,60.0,4.110873864173311,0.7980963550977495,6,Medium
1980,1,6,10.0,0,1.69645,30.0,3.4339872044851463,0.22346632002204425,0,Low
1988,4,4,10.0,0,1.31105,60.0,4.110873864173311,0.17213672463416274,0,Medium
2018,2,4,8.692307692307692,0,2.14945,37.5,3.6506582412937387,0.632550863377254,4,High
2020,1,99,8.666666666666666,0,1.98155,30.0,3.4339872044851463,0.30276905504943263,0,High
2015,2,8,9.5,0,1.29315,15.0,2.772588722239781,0.4494122033699591,7,Low
2013,2,6,13.2,1,3.7761,180.0,5.198497031265826,0.5062071057979132,2,Medium
2009,2,4,8.0,0,1.98375,90.0,4.51085950651685,0.3542932295902537,0,Medium
2011,1,4,8.0,0,1.6341999999999999,37.5,3.6506582412937387,0.16207259280131087,0,Low
2004,2,2,12.0,0,3.8934,180.0,5.198497031265826,0.261850194968542,3,High
1995,3,5,8.0,0,1.6635,30.0,3.4339872044851463,0.22872818786123922,0,Low
2019,1,12,8.0,0,1.1448,15.0,2.772588722239781,0.16987602279930342,0,Medium
2016,1,4,14.0,0,3.13075,45.0,3.828641396489095,0.3001516340406506,3,High
2009,2,6,9.772151898734178,1,2.54475,30.0,3.4339872044851463,0.8391934018366686,2,High
2007,3,9,8.0,0,1.5051999999999999,5.0,1.791759469228055,0.2434475975115898,0,Low
2012,2,2,12.0,0,2.77685,45.0,3.828641396489095,0.4863098410761046,1,Medium
2019,2,6,13.0,0,1.6456499999999998,37.5,3.6506582412937387,0.19802278076963803,0,Medium
1995,2,8,14.0,0,2.3136,180.0,5.198497031265826,0.2319190351705852,1,Low
2016,2,4,10.4,0,2.8693,60.0,4.110873864173311,0.6557260251716813,2,High
2010,3,6,12.0,0,1.4049,20.0,3.044522437723423,0.21156126063274436,0,Low
2018,2,5,9.2,1,2.13775,35.0,3.58351893845611,0.3872215692304378,0,Medium
2021,3,6,8.0,0,1.4089999999999998,22.5,3.1570004211501135,0.29033137820023236,0,Medium
2008,2,5,8.5,0,1.9088500000000002,45.0,3.828641396489095,0.374025503483963,0,Medium
2021,1,5,14.0,1,2.7643,90.0,4.51085950651685,0.35544532801861456,2,High
1972,2,2,8.0,0,1.63825,60.0,4.110873864173311,0.18251836117720516,0,Low
2018,2,12,6.0,1,1.0988,25.0,3.258096538021482,0.16436952241222919,0,Medium
1953,2,6,7.5,0,1.68955,90.0,4.51085950651685,0.3461334935807241,4,Low
2011,2,4,6.857142857142857,0,1.2592500000000002,30.0,3.4339872044851463,0.5505753327465404,4,Low
1990,3,6,12.0,0,1.42635,20.0,3.044522437723423,0.311260344522967,0,Low
2003,2,4,3.0,0,1.09055,15.0,2.772588722239781,0.18112031011281407,8,Medium
2011,1,6,11.0,0,2.12905,45.0,3.828641396489095,0.5233868297200138,1,Low
1992,1,2,16.0,0,3.3436,30.0,3.4339872044851463,0.2622846939654249,3,High
2008,2,6,7.0,0,1.2208999999999999,15.0,2.772588722239781,0.3465739768153,0,Low
2019,2,6,8.666666666666666,1,1.0988,15.0,2.772588722239781,0.30501233099179437,0,High
2019,1,4,15.5,0,4.21025,165.0,5.111987788356544,0.5108482388952189,3,High
2017,3,5,13.0,0,2.3850499999999997,30.0,3.4339872044851463,0.21684401254152208,0,Medium
2015,3,6,9.0,1,1.3953,45.0,3.828641396489095,0.36130997210848564,0,Low
2021,2,3,10.0,0,2.07355,60.0,4.110873864173311,0.30256794200196374,0,High
2007,2,5,8.0,0,1.89475,60.0,4.110873864173311,0.25376241299713986,0,Low
1994,2,4,8.0,0,1.79215,30.0,3.4339872044851463,0.20347755921416402,0,Low
2017,2,4,6.0,0,1.7978999999999998,37.5,3.6506582412937387,0.40186276996669923,0,Medium
2017,1,6,15.965909090909092,1,3.3429,82.5,4.42484663185681,0.7605584414503739,1,High
2007,2,6,8.0,0,1.45755,60.0,4.110873864173311,0.20280075514623153,0,Medium
2015,2,2,8.666666666666666,0,2.49385,40.0,3.713572066704308,0.4674593891386383,0,Medium
2016,1,4,4.0,0,1.08985,12.5,2.6026896854443837,0.21259230615985064,0,Low
2011,2,4,12.0,0,3.0719000000000003,90.0,4.51085950651685,0.21726400525045558,0,Medium
2000,1,2,12.0,0,3.9074999999999998,180.0,5.198497031265826,0.34297573796823827,3,High
2003,2,2,12.0,0,3.0686999999999998,30.0,3.4339872044851463,0.27100976124808834,5,Medium
2010,1,1,13.0,0,1.84085,60.0,4.110873864173311,0.3408908443853118,0,Medium
2012,2,4,13.75,1,3.01935,180.0,5.198497031265826,0.39827535117258606,2,Medium
2006,2,6,8.0,0,2.59775,90.0,4.51085950651685,0.2095812916848908,0,Low
2020,3,6,14.0,0,2.7205500000000002,45.0,3.828641396489095,0.4674282853318812,0,High
2017,3,6,8.0,0,1.12745,30.0,3.4339872044851463,0.2136722409713695,0,Medium
1995,2,6,16.0,0,1.22615,30.0,3.4339872044851463,0.2221709407426638,0,Low
2010,2,5,9.428571428571429,0,1.5213,20.0,3.044522437723423,0.5065769661288078,4,Medium
2020,1,4,12.0,1,2.7187,82.5,4.42484663185681,0.3152436021886459,0,Medium
2003,2,4,10.0,0,2.2920499999999997,30.0,3.4339872044851463,0.5283576914540014,1,Medium
2015,3,8,14.0,1,1.66125,37.5,3.6506582412937387,0.44091976117940623,0,Medium
2016,1,2,9.0,1,1.83515,15.0,2.772588722239781,0.49796709386486615,2,High
1988,2,4,8.0,0,1.14725,30.0,3.4339872044851463,0.2182875970158687,0,Low
2012,2,6,11.0,0,1.9137499999999998,120.0,4.795790545596741,0.2908826215518526,0,Low
2016,2,5,8.0,0,1.7655500000000002,30.0,3.4339872044851463,0.28391009373243703,0,Low
2013,2,2,14.0,0,2.4213,37.5,3.6506582412937387,0.2671241168056175,0,Low
2008,2,6,5.0,0,1.0531000000000001,15.0,2.772588722239781,0.2111518912525426,0,Low
2019,2,4,7.0,0,1.0995,20.0,3.044522437723423,0.34914431877521984,0,Medium
2019,1,6,14.0,1,2.0593,67.5,4.22683374526818,0.29052990062904227,0,Medium
2007,3,5,8.0,0,1.69095,25.0,3.258096538021482,0.49814874134061315,4,Medium
2020,1,4,13.0,1,2.6936,90.0,4.51085950651685,0.4515922223644052,0,High
1988,2,4,16.0,0,2.3810000000000002,135.0,4.912654885736052,0.24210714510201017,3,Low
2015,2,4,8.0,1,2.4169,20.0,3.044522437723423,0.29442587758433025,0,Medium
1987,2,2,6.0,0,1.3862,20.0,3.044522437723423,0.23693805823965355,0,Low
2006,2,4,12.0,0,2.3333,25.0,3.258096538021482,0.2965106343680097,0,Medium
2016,2,6,14.0,0,2.07355,12.5,2.6026896854443837,0.19224457144853468,0,Low
2017,2,2,10.0,1,2.6784499999999998,20.0,3.044522437723423,0.5365250426919315,6,Medium
2018,4,10,8.5,0,1.1726999999999999,17.5,2.917770732084279,0.44180402317439055,0,Medium
2004,2,4,10.0,0,1.14215,20.0,3.044522437723423,0.22770061687966134,0,Low
2018,2,4,8.0,1,2.12805,45.0,3.828641396489095,0.41181503421217275,0,High
2015,1,3,14.05,0,3.3309499999999996,180.0,5.198497031265826,0.6421021845390448,2,High
2016,3,5,10.0,0,2.05625,35.0,3.58351893845611,0.24783250477763008,0,Medium
1988,2,2,12.0,0,2.3084,120.0,4.795790545596741,0.2932118930361534,3,Low
2012,1,1,8.0,0,1.4473500000000001,20.0,3.044522437723423,0.35157588130445505,0,Medium
1992,2,2,14.0,0,3.83695,360.0,5.8888779583328805,0.3561940378462257,3,Medium
2001,2,8,7.0,0,2.01045,90.0,4.51085950651685,0.41789003386509055,4,Low
2010,2,4,10.25,0,2.6776999999999997,60.0,4.110873864173311,0.6296405030442916,2,High
2000,2,6,13.0,0,2.7135499999999997,105.0,4.663439094112067,0.3556747067037327,2,Medium
2014,2,4,7.991836734693877,0,1.9426999999999999,30.0,3.4339872044851463,0.9161865000149731,4,High
1989,2,2,16.0,0,2.6357,180.0,5.198497031265826,0.1995410705712022,3,Low
2016,3,5,10.0,0,2.85365,105.0,4.663439094112067,0.3822404493339643,0,Medium
2016,2,4,7.0,1,1.8465,25.0,3.258096538021482,0.2289395588803913,0,Medium
2016,2,5,9.333333333333334,0,1.74185,15.0,2.772588722239781,0.4117426406458051,4,Medium
2019,1,5,14.0,0,2.1304,20.0,3.044522437723423,0.2835192646874615,0,Medium
2015,2,2,9.0,1,1.7128,10.0,2.3978952727983707,0.3611512736023237,0,Medium
2016,2,4,9.024390243902438,0,2.14065,40.0,3.713572066704308,0.7455591752007827,4,High
1975,2,2,16.0,0,2.43645,120.0,4.795790545596741,0.2993817301468195,3,Medium
2014,2,6,10.666666666666666,1,2.18505,30.0,3.4339872044851463,0.2665063192591911,0,Medium
2015,2,4,12.0,1,3.1449,52.5,3.979681653901961,0.3762925870849866,2,Medium
2008,2,6,7.0,0,2.10015,15.0,2.772588722239781,0.2448164802201226,5,Medium
2017,2,6,12.0,0,1.6465,30.0,3.4339872044851463,0.2542443504784714,0,Low
2011,2,3,9.0,0,2.1322,20.0,3.044522437723423,0.32931559933552856,6,Medium
2021,2,4,8.0,0,1.0985,30.0,3.4339872044851463,0.24354467981191363,0,Medium
2006,2,4,9.0,0,2.53045,45.0,3.828641396489095,0.3743707245400514,0,Low
1985,4,7,15.6,0,3.90545,300.0,5.707110264748875,0.5054385706078608,2,Medium
2019,2,4,10.0,0,2.3089,50.0,3.9318256327243257,0.28524911486158006,0,Medium
2004,3,4,10.0,0,1.5134500000000002,45.0,3.828641396489095,0.4105310090772531,0,Low
1987,2,4,6.0,0,1.2967499999999998,45.0,3.828641396489095,0.21230431031270447,0,Low
2014,2,5,8.0,1,1.3388499999999999,20.0,3.044522437723423,0.4288771388029474,0,Medium
2015,3,6,8.0,0,1.73265,90.0,4.51085950651685,0.36278930169817925,0,Medium
2021,2,4,8.76923076923077,0,2.19625,45.0,3.828641396489095,0.6301645597250914,4,High
2015,2,4,11.5,1,3.1163499999999997,75.0,4.330733340286331,0.5928597067002379,2,High
2013,2,8,6.5,0,1.2438500000000001,15.0,2.772588722239781,0.36489228609525776,7,Low
2018,1,4,12.0,1,2.54595,70.0,4.2626798770413155,0.3929662927947416,0,High
2010,2,8,7.0,0,2.13125,30.0,3.4339872044851463,0.17454898538428915,0,Medium
2017,4,10,10.0,0,1.0883,15.0,2.772588722239781,0.15782875321368356,0,Medium
2007,2,100,8.0,0,1.4436,10.0,2.3978952727983707,0.37660638828224247,7,Medium
2010,1,2,16.0,0,2.4385,120.0,4.795790545596741,0.2140619250480068,3,Medium
2019,2,2,8.0,0,3.0542499999999997,23.5,3.1986731175506815,0.17470021610452044,0,High
2017,1,2,16.0,0,3.45155,82.5,4.42484663185681,0.24938701355424184,3,High
2000,2,4,12.0,0,2.6739,180.0,5.198497031265826,0.40131410722247435,1,Medium
2011,2,4,10.666666666666666,0,2.28355,60.0,4.110873864173311,0.7433593532470691,1,High
1978,2,4,7.0,0,1.2453,20.0,3.044522437723423,0.2715678910474763,8,Low
2013,7,20,8.0,0,1.1292499999999999,30.0,3.4339872044851463,0.17650177443344633,0,Medium
1983,2,6,12.0,0,2.41295,180.0,5.198497031265826,0.41553595992858594,3,Medium
2018,2,2,11.0,0,3.45845,60.0,4.110873864173311,0.2610809735078636,0,High
1997,2,2,16.0,0,3.8729,180.0,5.198497031265826,0.25088241162435043,3,Medium
2014,1,1,5.0,0,1.21155,5.0,1.791759469228055,0.31144788646317617,0,Low
2017,3,4,5.5,0,1.92755,17.5,2.917770732084279,0.24946073770211483,0,Medium
2001,2,2,14.5,0,3.4248,180.0,5.198497031265826,0.6125401516081452,3,High
2016,3,5,12.571428571428571,0,2.2221,37.5,3.6506582412937387,0.6045662848518004,1,Medium
2014,2,2,16.0,0,2.585,60.0,4.110873864173311,0.36489387995638156,3,High
1998,2,4,10.0,0,2.55795,60.0,4.110873864173311,0.32716096589352994,0,Medium
2010,2,2,10.8,0,2.4166,45.0,3.828641396489095,0.46768533942322077,2,Medium
2010,2,5,8.666666666666666,0,2.2013,45.0,3.828641396489095,0.4464355044697965,4,Low
2018,1,4,4.0,0,2.07355,10.0,2.3978952727983707,0.1472443273388939,0,Medium
2014,2,6,8.0,0,1.56165,25.0,3.258096538021482,0.3744234371740775,0,Low
2018,2,4,8.0,1,2.11095,37.5,3.6506582412937387,0.22265025062748506,0,Low
2015,3,6,8.0,0,1.89965,90.0,4.51085950651685,0.39388713750678706,0,Medium
2013,2,2,9.8,0,2.0858499999999998,40.0,3.713572066704308,0.5736975873760636,2,Medium
2012,3,6,7.142857142857143,0,1.13985,10.0,2.3978952727983707,0.42929119524031983,4,Low
2013,3,5,7.0,0,1.5722999999999998,30.0,3.4339872044851463,0.34905690423147057,0,Medium
1983,2,2,10.0,0,1.7569499999999998,10.0,2.3978952727983707,0.44764332524485806,1,Medium
2016,3,4,12.0,1,2.0509,22.5,3.1570004211501135,0.2329409831812322,0,Low
2010,2,5,12.0,0,1.7661,52.5,3.979681653901961,0.4171494192319076,7,Low
2002,2,8,12.0,0,1.36845,45.0,3.828641396489095,0.21920463455624514,0,Low
